,wiki,cohort,new_eds,ret
6055,pamwiki,2019-09,2,0.0
6056,pamwiki,2019-10,2,0.0
6057,pamwiki,2019-12,2,0.0
6058,papwiki,2018-05,1,0.0
6059,papwiki,2018-11,1,0.0
6060,papwiki,2019-04,2,0.0
6061,papwiki,2019-05,1,0.0
6062,papwiki,2019-06,2,0.0
6063,papwiki,2019-07,1,0.0
6064,papwiki,2020-01,3,0.0
6065,pawiki,2018-01,20,0.0
6066,pawiki,2018-02,6,0.0
6067,pawiki,2018-03,8,0.125
6068,pawiki,2018-04,35,0.057142857142857134
6069,pawiki,2018-05,9,0.0
6070,pawiki,2018-06,21,0.14285714285714285
6071,pawiki,2018-07,10,0.1
6072,pawiki,2018-08,8,0.0
6073,pawiki,2018-09,13,0.0
6074,pawiki,2018-10,15,0.0
6075,pawiki,2018-11,84,0.0
6076,pawiki,2018-12,38,0.05263157894736842
6077,pawiki,2019-01,7,0.14285714285714285
6078,pawiki,2019-02,12,0.08333333333333333
6079,pawiki,2019-03,8,0.0
6080,pawiki,2019-04,28,0.0
6081,pawiki,2019-05,16,0.0
6082,pawiki,2019-06,7,0.2857142857142857
6083,pawiki,2019-07,14,0.07142857142857142
6084,pawiki,2019-08,6,0.0
6085,pawiki,2019-09,6,0.0
6086,pawiki,2019-10,16,0.0625
6087,pawiki,2019-11,72,0.04166666666666666
6088,pawiki,2019-12,17,0.05882352941176471
6089,pawiki,2020-01,9,0.1111111111111111
6090,pawikisource,2018-12,16,0.4375
6091,pawikisource,2019-01,5,0.4
6092,pawikisource,2019-02,7,0.14285714285714285
6093,pawikisource,2019-03,4,0.25
6094,pawikisource,2019-04,6,0.0
6095,pawikisource,2019-06,5,0.0
6096,pawikisource,2019-07,4,0.0
6097,pawikisource,2019-08,3,0.3333333333333333
6098,pawikisource,2019-09,1,0.0
6099,pawikisource,2019-10,4,0.0
6100,pawikisource,2019-12,11,0.2727272727272727
6101,pawikisource,2020-01,13,0.15384615384615385
6102,pawiktionary,2019-03,1,0.0
6103,pawiktionary,2019-09,1,0.0
6104,pcdwiki,2018-04,1,0.0
6105,pcdwiki,2018-11,1,1.0
6106,pcdwiki,2019-03,1,0.0
6107,pcdwiki,2019-04,2,0.0
6108,pcdwiki,2019-07,22,0.0
6109,pcdwiki,2019-08,11,0.0
6110,pcdwiki,2019-10,1,0.0
6111,pcdwiki,2019-12,1,0.0
6112,pdcwiki,2019-04,1,0.0
6113,pdcwiki,2019-05,2,0.0
6114,pdcwiki,2019-08,1,0.0
6115,pflwiki,2018-06,1,0.0
6116,pflwiki,2019-01,1,0.0
6117,pflwiki,2019-09,1,0.0
6118,pflwiki,2020-01,1,0.0
6119,pihwiki,2018-05,3,0.0
6120,pihwiki,2019-01,1,0.0
6121,pihwiki,2019-02,1,0.0
6122,pihwiki,2019-03,2,0.0
6123,plwiki,2018-01,1250,0.0792
6124,plwiki,2018-02,1006,0.0636182902584493
6125,plwiki,2018-03,1210,0.07272727272727272
6126,plwiki,2018-04,956,0.06276150627615062
6127,plwiki,2018-05,1013,0.0631786771964462
6128,plwiki,2018-06,888,0.061936936936936936
6129,plwiki,2018-07,858,0.07226107226107226
6130,plwiki,2018-08,844,0.08767772511848343
6131,plwiki,2018-09,903,0.10188261351052047
6132,plwiki,2018-10,946,0.07928118393234672
6133,plwiki,2018-11,1150,0.0982608695652174
6134,plwiki,2018-12,1068,0.08614232209737828
6135,plwiki,2019-01,1418,0.06346967559943582
6136,plwiki,2019-02,1053,0.06647673314339983
6137,plwiki,2019-03,1379,0.0485859318346628
6138,plwiki,2019-04,1063,0.07714016933207903
6139,plwiki,2019-05,1148,0.05923344947735192
6140,plwiki,2019-06,1003,0.06779661016949153
6141,plwiki,2019-07,957,0.06687565308254964
6142,plwiki,2019-08,977,0.07164790174002048
6143,plwiki,2019-09,951,0.08517350157728706
6144,plwiki,2019-10,1108,0.0776173285198556
6145,plwiki,2019-11,1181,0.07620660457239628
6146,plwiki,2019-12,1104,0.07246376811594203
6147,plwiki,2020-01,1496,0.07620320855614973
6148,plwikibooks,2018-01,15,0.06666666666666668
6149,plwikibooks,2018-02,8,0.0
6150,plwikibooks,2018-03,10,0.0
6151,plwikibooks,2018-04,1,0.0
6152,plwikibooks,2018-05,4,0.0
6153,plwikibooks,2018-06,4,0.0
6154,plwikibooks,2018-07,3,0.0
6155,plwikibooks,2018-08,2,0.0
6156,plwikibooks,2018-09,7,0.0
6157,plwikibooks,2018-10,1,0.0
6158,plwikibooks,2018-11,14,0.0
6159,plwikibooks,2018-12,26,0.0
6160,plwikibooks,2019-01,6,0.0
6161,plwikibooks,2019-02,2,0.0
6162,plwikibooks,2019-03,4,0.0
6163,plwikibooks,2019-04,3,0.0
6164,plwikibooks,2019-05,1,0.0
6165,plwikibooks,2019-06,2,0.0
6166,plwikibooks,2019-07,5,0.2
6167,plwikibooks,2019-08,1,0.0
6168,plwikibooks,2019-09,1,0.0
6169,plwikibooks,2019-10,1,1.0
6170,plwikibooks,2019-11,3,0.0
6171,plwikibooks,2019-12,5,0.0
6172,plwikibooks,2020-01,4,0.0
6173,plwikimedia,2018-01,4,0.0
6174,plwikimedia,2018-03,5,0.0
6175,plwikimedia,2018-04,9,0.0
6176,plwikimedia,2018-05,3,0.0
6177,plwikimedia,2018-06,2,0.0
6178,plwikimedia,2018-07,2,0.0
6179,plwikimedia,2018-08,2,0.0
6180,plwikimedia,2018-09,2,0.0
6181,plwikimedia,2018-10,2,0.0
6182,plwikimedia,2018-11,5,0.0
6183,plwikimedia,2018-12,7,0.0
6184,plwikimedia,2019-01,6,0.0
6185,plwikimedia,2019-02,2,0.0
6186,plwikimedia,2019-03,14,0.0
6187,plwikimedia,2019-04,3,0.0
6188,plwikimedia,2019-05,1,0.0
6189,plwikimedia,2019-06,5,0.0
6190,plwikimedia,2019-07,1,0.0
6191,plwikimedia,2019-08,3,0.0
6192,plwikimedia,2019-10,5,0.0
6193,plwikimedia,2019-11,1,0.0
6194,plwikimedia,2019-12,1,0.0
6195,plwikimedia,2020-01,1,0.0
6196,plwikinews,2018-01,3,0.0
6197,plwikinews,2018-02,9,0.0
6198,plwikinews,2018-03,6,0.0
6199,plwikinews,2018-04,2,0.0
6200,plwikinews,2018-05,10,0.0
6201,plwikinews,2018-06,8,0.0
6202,plwikinews,2018-08,9,0.0
6203,plwikinews,2018-09,1,0.0
6204,plwikinews,2018-10,2,0.0
6205,plwikinews,2018-11,10,0.0
6206,plwikinews,2018-12,1,0.0
6207,plwikinews,2019-01,2,0.0
6208,plwikinews,2019-02,2,0.0
6209,plwikinews,2019-03,3,0.0
6210,plwikinews,2019-04,2,0.0
6211,plwikinews,2019-05,2,0.0
6212,plwikinews,2019-06,3,0.0
6213,plwikinews,2019-07,1,0.0
6214,plwikinews,2019-08,15,0.0
6215,plwikinews,2019-09,3,0.0
6216,plwikinews,2019-10,2,0.5
6217,plwikinews,2019-11,3,0.0
6218,plwikinews,2020-01,4,0.0
6219,plwikiquote,2018-01,18,0.0
6220,plwikiquote,2018-02,10,0.1
6221,plwikiquote,2018-03,14,0.0
6222,plwikiquote,2018-04,6,0.16666666666666666
6223,plwikiquote,2018-05,11,0.0
6224,plwikiquote,2018-06,14,0.0
6225,plwikiquote,2018-07,5,0.0
6226,plwikiquote,2018-08,3,0.0
6227,plwikiquote,2018-09,10,0.0
6228,plwikiquote,2018-10,17,0.05882352941176471
6229,plwikiquote,2018-11,15,0.0
6230,plwikiquote,2018-12,11,0.09090909090909093
6231,plwikiquote,2019-01,13,0.0
6232,plwikiquote,2019-02,38,0.02631578947368421
6233,plwikiquote,2019-03,13,0.07692307692307693
6234,plwikiquote,2019-04,8,0.125
6235,plwikiquote,2019-05,12,0.0
6236,plwikiquote,2019-06,10,0.0
6237,plwikiquote,2019-07,6,0.0
6238,plwikiquote,2019-08,19,0.0
6239,plwikiquote,2019-09,9,0.1111111111111111
6240,plwikiquote,2019-10,40,0.075
6241,plwikiquote,2019-11,12,0.16666666666666666
6242,plwikiquote,2019-12,15,0.0
6243,plwikiquote,2020-01,15,0.0
6244,plwikisource,2018-01,3,0.0
6245,plwikisource,2018-02,1,0.0
6246,plwikisource,2018-03,1,0.0
6247,plwikisource,2018-05,2,0.5
6248,plwikisource,2018-06,1,1.0
6249,plwikisource,2018-08,1,1.0
6250,plwikisource,2018-09,1,0.0
6251,plwikisource,2018-11,4,0.0
6252,plwikisource,2018-12,1,0.0
6253,plwikisource,2019-02,3,0.3333333333333333
6254,plwikisource,2019-03,1,0.0
6255,plwikisource,2019-04,1,0.0
6256,plwikisource,2019-05,3,0.0
6257,plwikisource,2019-06,4,0.0
6258,plwikisource,2019-08,1,0.0
6259,plwikisource,2019-10,3,0.0
6260,plwikisource,2019-11,5,0.0
6261,plwikisource,2019-12,4,0.25
6262,plwikivoyage,2018-01,2,0.0
6263,plwikivoyage,2018-02,1,0.0
6264,plwikivoyage,2018-05,4,0.25
6265,plwikivoyage,2018-06,1,0.0
6266,plwikivoyage,2018-07,1,0.0
6267,plwikivoyage,2018-09,1,0.0
6268,plwikivoyage,2018-11,2,0.0
6269,plwikivoyage,2018-12,1,0.0
6270,plwikivoyage,2019-01,1,0.0
6271,plwikivoyage,2019-02,1,0.0
6272,plwikivoyage,2019-03,5,0.2
6273,plwikivoyage,2019-04,1,0.0
6274,plwikivoyage,2019-05,2,0.0
6275,plwikivoyage,2019-06,1,0.0
6276,plwikivoyage,2019-07,2,0.0
6277,plwikivoyage,2019-08,1,0.0
6278,plwikivoyage,2019-09,2,0.0
6279,plwikivoyage,2019-11,2,0.0
6280,plwikivoyage,2019-12,3,0.0
6281,plwikivoyage,2020-01,2,0.0
6282,plwiktionary,2018-01,42,0.023809523809523808
6283,plwiktionary,2018-02,10,0.1
6284,plwiktionary,2018-03,51,0.0
6285,plwiktionary,2018-04,6,0.0
6286,plwiktionary,2018-05,7,0.2857142857142857
6287,plwiktionary,2018-06,13,0.0
6288,plwiktionary,2018-07,18,0.0
6289,plwiktionary,2018-08,11,0.0
6290,plwiktionary,2018-09,9,0.1111111111111111
6291,plwiktionary,2018-10,10,0.0
6292,plwiktionary,2018-11,16,0.0
6293,plwiktionary,2018-12,6,0.16666666666666666
6294,plwiktionary,2019-01,13,0.0
6295,plwiktionary,2019-02,23,0.0
6296,plwiktionary,2019-03,10,0.1
6297,plwiktionary,2019-04,7,0.14285714285714285
6298,plwiktionary,2019-05,15,0.0
6299,plwiktionary,2019-06,3,0.0
6300,plwiktionary,2019-07,11,0.09090909090909093
6301,plwiktionary,2019-08,12,0.0
6302,plwiktionary,2019-09,8,0.0
6303,plwiktionary,2019-10,6,0.0
6304,plwiktionary,2019-11,10,0.1
6305,plwiktionary,2019-12,16,0.0
6306,plwiktionary,2020-01,13,0.0
6307,pmswiki,2018-06,1,0.0
6308,pmswiki,2018-07,1,0.0
6309,pmswiki,2018-11,1,0.0
6310,pmswiki,2019-01,1,0.0
6311,pnbwiki,2018-02,1,0.0
6312,pnbwiki,2018-04,1,0.0
6313,pnbwiki,2018-06,2,0.0
6314,pnbwiki,2018-08,1,0.0
6315,pnbwiki,2018-09,1,0.0
6316,pnbwiki,2019-01,2,0.0
6317,pnbwiki,2019-02,1,0.0
6318,pnbwiki,2019-04,1,0.0
6319,pnbwiki,2019-05,1,0.0
6320,pnbwiki,2019-06,1,0.0
6321,pnbwiki,2019-07,1,0.0
6322,pnbwiki,2019-08,2,0.0
6323,pnbwiki,2019-10,1,0.0
6324,pnbwiktionary,2018-02,2,0.0
6325,pnbwiktionary,2018-03,2,0.0
6326,pnbwiktionary,2018-08,1,0.0
6327,pntwiki,2018-01,1,0.0
6328,pntwiki,2018-10,1,0.0
6329,pswiki,2018-01,14,0.2857142857142857
6330,pswiki,2018-02,11,0.09090909090909093
6331,pswiki,2018-03,8,0.0
6332,pswiki,2018-04,11,0.09090909090909093
6333,pswiki,2018-05,10,0.1
6334,pswiki,2018-06,8,0.125
6335,pswiki,2018-07,8,0.0
6336,pswiki,2018-08,8,0.125
6337,pswiki,2018-09,15,0.06666666666666668
6338,pswiki,2018-10,12,0.0
6339,pswiki,2018-11,6,0.0
6340,pswiki,2018-12,8,0.0
6341,pswiki,2019-01,11,0.0
6342,pswiki,2019-02,13,0.07692307692307693
6343,pswiki,2019-03,7,0.0
6344,pswiki,2019-04,7,0.14285714285714285
6345,pswiki,2019-05,9,0.0
6346,pswiki,2019-06,6,0.0
6347,pswiki,2019-07,7,0.0
6348,pswiki,2019-08,3,0.0
6349,pswiki,2019-09,7,0.0
6350,pswiki,2019-10,8,0.0
6351,pswiki,2019-11,4,0.0
6352,pswiki,2019-12,5,0.0
6353,pswiki,2020-01,9,0.0
6354,pswikivoyage,2019-07,1,0.0
6355,pswiktionary,2018-11,1,0.0
6356,pswiktionary,2019-03,1,0.0
6357,ptwiki,2018-01,2761,0.04491126403477001
6358,ptwiki,2018-02,2487,0.041415359871330916
6359,ptwiki,2018-03,2839,0.04402958788305741
6360,ptwiki,2018-04,2760,0.05797101449275361
6361,ptwiki,2018-05,2690,0.05055762081784387
6362,ptwiki,2018-06,2629,0.04298212248003043
6363,ptwiki,2018-07,2827,0.04103289706402547
6364,ptwiki,2018-08,2898,0.044513457556935816
6365,ptwiki,2018-09,2568,0.03894080996884735
6366,ptwiki,2018-10,2352,0.05357142857142857
6367,ptwiki,2018-11,2538,0.040189125295508284
6368,ptwiki,2018-12,2195,0.0469248291571754
6369,ptwiki,2019-01,2512,0.04179936305732484
6370,ptwiki,2019-02,2217,0.04916553901668922
6371,ptwiki,2019-03,2552,0.04349529780564263
6372,ptwiki,2019-04,2422,0.049132947976878616
6373,ptwiki,2019-05,2682,0.058165548098434
6374,ptwiki,2019-06,2662,0.03944402704733283
6375,ptwiki,2019-07,2382,0.0491183879093199
6376,ptwiki,2019-08,2577,0.0403570042685293
6377,ptwiki,2019-09,2494,0.04691259021651965
6378,ptwiki,2019-10,2728,0.08760997067448681
6379,ptwiki,2019-11,2651,0.03923047906450396
6380,ptwiki,2019-12,2299,0.04132231404958678
6381,ptwiki,2020-01,2577,0.034924330616996506
6382,ptwikibooks,2018-01,28,0.0
6383,ptwikibooks,2018-02,17,0.0
6384,ptwikibooks,2018-03,22,0.0
6385,ptwikibooks,2018-04,70,0.0
6386,ptwikibooks,2018-05,17,0.05882352941176471
6387,ptwikibooks,2018-06,23,0.0
6388,ptwikibooks,2018-07,5,0.0
6389,ptwikibooks,2018-08,21,0.2380952380952381
6390,ptwikibooks,2018-09,27,0.0
6391,ptwikibooks,2018-10,9,0.0
6392,ptwikibooks,2018-11,20,0.0
6393,ptwikibooks,2018-12,3,0.0
6394,ptwikibooks,2019-01,8,0.0
6395,ptwikibooks,2019-02,9,0.0
6396,ptwikibooks,2019-03,12,0.0
6397,ptwikibooks,2019-04,21,0.0
6398,ptwikibooks,2019-05,21,0.0
6399,ptwikibooks,2019-06,24,0.0
6400,ptwikibooks,2019-07,16,0.0
6401,ptwikibooks,2019-08,23,0.0
6402,ptwikibooks,2019-09,14,0.14285714285714285
6403,ptwikibooks,2019-10,10,0.1
6404,ptwikibooks,2019-11,17,0.0
6405,ptwikibooks,2019-12,10,0.0
6406,ptwikibooks,2020-01,10,0.0
6407,ptwikimedia,2019-05,1,0.0
6408,ptwikimedia,2019-09,1,0.0
6409,ptwikimedia,2019-12,1,0.0
6410,ptwikinews,2018-01,7,0.0
6411,ptwikinews,2018-02,3,0.0
6412,ptwikinews,2018-03,17,0.0
6413,ptwikinews,2018-04,20,0.0
6414,ptwikinews,2018-05,10,0.0
6415,ptwikinews,2018-06,11,0.0
6416,ptwikinews,2018-07,13,0.0
6417,ptwikinews,2018-08,7,0.0
6418,ptwikinews,2018-09,5,0.0
6419,ptwikinews,2018-10,3,0.0
6420,ptwikinews,2018-11,4,0.0
6421,ptwikinews,2019-01,5,0.0
6422,ptwikinews,2019-02,5,0.0
6423,ptwikinews,2019-03,3,0.0
6424,ptwikinews,2019-04,1,0.0
6425,ptwikinews,2019-05,4,0.0
6426,ptwikinews,2019-06,2,0.0
6427,ptwikinews,2019-07,7,0.0
6428,ptwikinews,2019-08,4,0.0
6429,ptwikinews,2019-11,3,0.0
6430,ptwikinews,2019-12,3,0.0
6431,ptwikinews,2020-01,2,0.0
6432,ptwikiquote,2018-01,9,0.0
6433,ptwikiquote,2018-02,8,0.0
6434,ptwikiquote,2018-03,11,0.0
6435,ptwikiquote,2018-04,15,0.0
6436,ptwikiquote,2018-05,7,0.0
6437,ptwikiquote,2018-06,7,0.0
6438,ptwikiquote,2018-07,8,0.0
6439,ptwikiquote,2018-08,3,0.0
6440,ptwikiquote,2018-09,2,0.0
6441,ptwikiquote,2018-10,2,0.0
6442,ptwikiquote,2018-11,3,0.0
6443,ptwikiquote,2019-01,5,0.0
6444,ptwikiquote,2019-02,4,0.0
6445,ptwikiquote,2019-03,2,0.0
6446,ptwikiquote,2019-04,1,0.0
6447,ptwikiquote,2019-05,7,0.0
6448,ptwikiquote,2019-06,3,0.0
6449,ptwikiquote,2019-07,24,0.0
6450,ptwikiquote,2019-08,5,0.0
6451,ptwikiquote,2019-09,7,0.0
6452,ptwikiquote,2019-10,2,0.0
6453,ptwikiquote,2019-11,2,0.0
6454,ptwikiquote,2019-12,3,0.0
6455,ptwikiquote,2020-01,13,0.0
6456,ptwikisource,2018-01,3,0.0
6457,ptwikisource,2018-03,1,0.0
6458,ptwikisource,2018-04,2,0.0
6459,ptwikisource,2018-05,2,0.0
6460,ptwikisource,2018-06,3,0.0
6461,ptwikisource,2018-07,2,0.0
6462,ptwikisource,2018-08,3,0.0
6463,ptwikisource,2018-09,6,0.0
6464,ptwikisource,2018-10,1,0.0
6465,ptwikisource,2018-11,5,0.0
6466,ptwikisource,2018-12,6,0.0
6467,ptwikisource,2019-01,1,0.0
6468,ptwikisource,2019-02,6,0.0
6469,ptwikisource,2019-03,2,0.0
6470,ptwikisource,2019-04,3,0.0
6471,ptwikisource,2019-05,5,0.0
6472,ptwikisource,2019-06,1,0.0
6473,ptwikisource,2019-07,6,0.0
6474,ptwikisource,2019-08,5,0.0
6475,ptwikisource,2019-09,2,0.0
6476,ptwikisource,2019-10,2,0.0
6477,ptwikisource,2019-12,3,0.0
6478,ptwikisource,2020-01,4,0.0
6479,ptwikiversity,2018-01,4,0.0
6480,ptwikiversity,2018-02,6,0.0
6481,ptwikiversity,2018-03,23,0.08695652173913042
6482,ptwikiversity,2018-04,27,0.2222222222222222
6483,ptwikiversity,2018-05,33,0.0
6484,ptwikiversity,2018-06,33,0.0
6485,ptwikiversity,2018-07,8,0.0
6486,ptwikiversity,2018-08,17,0.1176470588235294
6487,ptwikiversity,2018-09,24,0.04166666666666666
6488,ptwikiversity,2018-10,10,0.0
6489,ptwikiversity,2018-11,59,0.03389830508474576
6490,ptwikiversity,2018-12,7,0.0
6491,ptwikiversity,2019-01,7,0.14285714285714285
6492,ptwikiversity,2019-02,37,0.16216216216216214
6493,ptwikiversity,2019-03,51,0.4509803921568628
6494,ptwikiversity,2019-04,14,0.07142857142857142
6495,ptwikiversity,2019-05,19,0.10526315789473684
6496,ptwikiversity,2019-06,48,0.02083333333333333
6497,ptwikiversity,2019-07,10,0.0
6498,ptwikiversity,2019-08,47,0.23404255319148934
6499,ptwikiversity,2019-09,47,0.1914893617021277
6500,ptwikiversity,2019-10,64,0.015625
6501,ptwikiversity,2019-11,46,0.0
6502,ptwikiversity,2019-12,45,0.0
6503,ptwikiversity,2020-01,27,0.0
6504,ptwikivoyage,2018-04,2,0.0
6505,ptwikivoyage,2018-05,1,0.0
6506,ptwikivoyage,2018-06,1,0.0
6507,ptwikivoyage,2018-07,1,0.0
6508,ptwikivoyage,2018-08,4,0.0
6509,ptwikivoyage,2018-10,1,0.0
6510,ptwikivoyage,2018-11,1,0.0
6511,ptwikivoyage,2018-12,2,0.5
6512,ptwikivoyage,2019-01,3,0.0
6513,ptwikivoyage,2019-03,2,0.0
6514,ptwikivoyage,2019-06,2,0.0
6515,ptwikivoyage,2019-07,2,0.0
6516,ptwikivoyage,2019-09,1,0.0
6517,ptwikivoyage,2019-10,2,0.0
6518,ptwikivoyage,2019-12,5,0.0
6519,ptwikivoyage,2020-01,3,0.0
6520,ptwiktionary,2018-01,5,0.0
6521,ptwiktionary,2018-02,5,0.0
6522,ptwiktionary,2018-03,9,0.0
6523,ptwiktionary,2018-04,8,0.0
6524,ptwiktionary,2018-05,6,0.0
6525,ptwiktionary,2018-06,6,0.0
6526,ptwiktionary,2018-07,6,0.0
6527,ptwiktionary,2018-08,7,0.2857142857142857
6528,ptwiktionary,2018-09,6,0.0
6529,ptwiktionary,2018-10,7,0.0
6530,ptwiktionary,2018-11,7,0.0
6531,ptwiktionary,2018-12,5,0.0
6532,ptwiktionary,2019-01,12,0.0
6533,ptwiktionary,2019-02,6,0.0
6534,ptwiktionary,2019-03,9,0.0
6535,ptwiktionary,2019-04,11,0.09090909090909093
6536,ptwiktionary,2019-05,10,0.0
6537,ptwiktionary,2019-06,7,0.0
6538,ptwiktionary,2019-07,8,0.25
6539,ptwiktionary,2019-08,9,0.0
6540,ptwiktionary,2019-09,14,0.0
6541,ptwiktionary,2019-10,14,0.0
6542,ptwiktionary,2019-11,15,0.0
6543,ptwiktionary,2019-12,9,0.1111111111111111
6544,ptwiktionary,2020-01,16,0.0
6545,quwiki,2018-03,1,1.0
6546,quwiki,2018-05,1,0.0
6547,quwiki,2018-09,2,0.0
6548,quwiki,2019-01,1,0.0
6549,quwiki,2019-06,1,0.0
6550,rmwiki,2018-03,7,0.0
6551,rmwiki,2018-11,1,0.0
6552,rmwiki,2019-02,1,0.0
6553,rmwiki,2019-06,1,0.0
6554,rmwiki,2019-07,1,0.0
6555,rmywiki,2018-11,2,0.0
6556,rnwiki,2019-01,1,0.0
6557,rnwiki,2019-08,1,0.0
6558,rnwiki,2020-01,2,0.0
6559,roa_rupwiki,2018-11,1,0.0
6560,roa_rupwiki,2019-11,1,0.0
6561,roa_tarawiki,2018-11,1,0.0
6562,rowiki,2018-01,372,0.04301075268817205
6563,rowiki,2018-02,335,0.056716417910447764
6564,rowiki,2018-03,321,0.07165109034267912
6565,rowiki,2018-04,251,0.05179282868525897
6566,rowiki,2018-05,260,0.03461538461538462
6567,rowiki,2018-06,329,0.04559270516717325
6568,rowiki,2018-07,280,0.060714285714285714
6569,rowiki,2018-08,226,0.11946902654867254
6570,rowiki,2018-09,211,0.12322274881516587
